Frame,Class,Color,Conf,x1,y1,x2,y2
603,traffic light,Red,0.5866,687,357,730,442
604,traffic light,Red,0.5965,687,357,730,442
605,traffic light,Red,0.5756,687,357,730,442
606,traffic light,Red,0.5725,687,357,730,442
607,traffic light,Red,0.5815,687,357,730,442
608,traffic light,Red,0.5772,687,357,730,442
609,traffic light,Red,0.5842,688,357,730,442
610,traffic light,Red,0.5774,688,358,730,442
611,traffic light,Red,0.5743,688,358,731,442
612,traffic light,Red,0.5541,688,358,731,442
613,traffic light,Red,0.5654,688,358,731,442
614,traffic light,Red,0.5992,688,358,731,442
615,traffic light,Red,0.5995,688,358,731,442
616,traffic light,Red,0.5927,688,357,731,442
617,traffic light,Red,0.6156,687,357,731,442
618,traffic light,Red,0.6355,688,357,731,442
619,traffic light,Red,0.6331,688,357,731,442
620,traffic light,Red,0.6454,688,357,731,442
621,traffic light,Red,0.6385,688,357,731,442
622,traffic light,Red,0.6466,688,357,731,442
623,traffic light,Red,0.6444,688,357,730,442
624,traffic light,Red,0.6533,688,357,730,442
625,traffic light,Red,0.6489,687,357,730,442
626,traffic light,Red,0.6362,687,357,731,442
627,traffic light,Red,0.6443,687,357,731,443
628,traffic light,Red,0.6429,687,357,731,443
629,traffic light,Red,0.6445,687,357,731,443
630,traffic light,Red,0.6391,687,357,731,443
631,traffic light,Red,0.6293,687,357,731,443
632,traffic light,Red,0.6360,687,357,731,443
633,traffic light,Red,0.6336,687,357,731,443
634,traffic light,Red,0.6294,687,357,731,443
635,traffic light,Red,0.6265,687,357,731,443
636,traffic light,Red,0.6275,687,357,731,443
637,traffic light,Red,0.6300,687,357,731,443
638,traffic light,Red,0.6289,687,357,731,443
639,traffic light,Red,0.6180,687,357,731,443
640,traffic light,Red,0.6063,687,357,731,443
641,traffic light,Red,0.6032,687,357,731,443
642,traffic light,Red,0.6001,687,357,731,443
643,traffic light,Red,0.5862,687,357,731,443
644,traffic light,Red,0.5911,687,357,731,443
645,traffic light,Red,0.5981,687,357,731,443
646,traffic light,Red,0.5967,687,357,731,443
647,traffic light,Red,0.5861,687,357,731,443
648,traffic light,Red,0.5800,687,357,731,443
649,traffic light,Red,0.5878,687,357,731,443
650,traffic light,Red,0.5499,688,357,731,444
651,traffic light,Red,0.5517,688,357,731,444
652,traffic light,Red,0.5492,688,357,731,444
653,traffic light,Red,0.5579,688,357,731,444
654,traffic light,Red,0.5649,688,357,731,444
655,traffic light,Red,0.5628,688,357,731,444
656,traffic light,Red,0.5613,688,357,731,444
657,traffic light,Red,0.5718,688,357,731,444
658,traffic light,Red,0.5698,688,357,731,444
659,traffic light,Red,0.5707,688,357,731,444
660,traffic light,Red,0.5581,688,357,731,444
661,traffic light,Red,0.5640,688,358,731,444
662,traffic light,Red,0.5470,688,358,731,444
663,traffic light,Red,0.5531,688,358,731,444
664,traffic light,Red,0.5512,688,358,731,444
665,traffic light,Red,0.5680,688,358,731,444
666,traffic light,Red,0.5607,688,358,731,444
667,traffic light,Red,0.5556,688,357,731,443
668,traffic light,Red,0.5481,688,357,731,443
669,traffic light,Red,0.5532,688,357,731,443
670,traffic light,Red,0.5709,688,357,731,443
671,traffic light,Red,0.5782,688,357,731,443
672,traffic light,Red,0.5727,688,357,731,442
673,traffic light,Red,0.5861,688,357,731,442
674,traffic light,Red,0.5728,688,357,731,442
675,traffic light,Red,0.5598,688,357,731,442
676,traffic light,Red,0.5728,688,357,731,442
677,traffic light,Red,0.5589,688,357,731,442
678,traffic light,Red,0.5395,688,358,731,442
679,traffic light,Red,0.5449,688,357,731,442
680,traffic light,Red,0.5421,688,358,731,443
681,traffic light,Red,0.5406,688,358,731,443
682,traffic light,Red,0.5398,688,358,731,443
683,traffic light,Red,0.5350,688,357,731,443
684,traffic light,Red,0.5349,688,357,731,443
685,traffic light,Red,0.5340,688,358,731,443
686,traffic light,Red,0.5408,688,357,731,443
687,traffic light,Red,0.5357,688,357,731,443
688,traffic light,Red,0.5439,688,358,731,443
689,traffic light,Red,0.5370,688,358,731,443
690,traffic light,Red,0.5385,689,358,730,442
691,traffic light,Red,0.5492,688,358,731,442
692,traffic light,Green,0.6089,689,358,731,442
693,traffic light,Green,0.7068,689,357,731,443
694,traffic light,Green,0.7176,689,357,731,443
695,traffic light,Green,0.7180,689,357,731,443
696,traffic light,Green,0.7263,689,357,731,443
697,traffic light,Green,0.7288,689,357,732,443
698,traffic light,Green,0.7221,689,357,732,443
699,traffic light,Green,0.7163,689,357,732,443
700,traffic light,Green,0.7336,689,356,732,445
701,traffic light,Green,0.7370,688,356,732,445
702,traffic light,Green,0.7349,688,356,732,445
703,traffic light,Green,0.7350,688,356,732,446
704,traffic light,Green,0.7349,688,356,732,446
705,traffic light,Green,0.7358,688,356,732,446
706,traffic light,Green,0.7391,688,356,732,445
707,traffic light,Green,0.7371,688,356,732,445
708,traffic light,Green,0.7358,688,356,732,445
709,traffic light,Green,0.7415,688,356,732,444
710,traffic light,Green,0.7367,688,356,732,444
711,traffic light,Green,0.7351,688,356,732,445
712,traffic light,Green,0.7317,688,356,732,444
713,traffic light,Green,0.7241,688,356,732,445
714,traffic light,Green,0.7344,688,356,732,445
715,traffic light,Green,0.7339,688,356,732,445
716,traffic light,Green,0.7289,688,356,732,445
717,traffic light,Green,0.7319,688,356,732,445
718,traffic light,Green,0.7328,688,356,732,445
719,traffic light,Green,0.7326,688,356,732,445
720,traffic light,Green,0.7332,688,356,731,445
721,traffic light,Green,0.7276,688,356,732,445
722,traffic light,Green,0.7357,688,355,732,445
723,traffic light,Green,0.7361,688,355,732,446
724,traffic light,Green,0.7380,688,355,732,446
725,traffic light,Green,0.7385,689,356,732,446
726,traffic light,Green,0.7379,688,355,732,446
727,traffic light,Green,0.7365,689,355,732,446
728,traffic light,Green,0.7372,688,356,732,446
729,traffic light,Green,0.7406,688,356,732,446
730,traffic light,Green,0.7371,688,356,732,446
731,traffic light,Green,0.7387,688,356,732,446
732,traffic light,Green,0.7349,689,356,732,445
733,traffic light,Green,0.7281,688,356,732,445
734,traffic light,Green,0.7286,688,356,732,445
735,traffic light,Green,0.7313,688,356,732,445
736,traffic light,Green,0.7317,688,356,732,446
737,traffic light,Green,0.7401,688,356,732,446
738,traffic light,Green,0.7405,688,356,732,446
739,traffic light,Green,0.7517,688,356,732,445
740,traffic light,Green,0.7481,688,356,732,445
741,traffic light,Green,0.7495,688,356,732,445
742,traffic light,Green,0.7423,688,356,732,445
743,traffic light,Green,0.7397,688,356,732,445
744,traffic light,Green,0.7342,689,356,732,445
745,traffic light,Green,0.7350,689,356,732,445
746,traffic light,Green,0.7341,689,356,732,445
747,traffic light,Green,0.7322,689,356,732,445
748,traffic light,Green,0.7283,689,356,732,446
749,traffic light,Green,0.7305,689,356,732,446
750,traffic light,Green,0.6593,689,356,732,445
751,traffic light,Green,0.6532,689,356,732,445
752,traffic light,Green,0.6438,689,357,732,444
753,traffic light,Green,0.6506,689,357,732,444
754,traffic light,Green,0.6512,689,356,732,444
755,traffic light,Green,0.6601,689,356,732,444
756,traffic light,Green,0.6564,689,356,732,444
757,traffic light,Green,0.6535,689,356,732,444
758,traffic light,Green,0.6602,689,356,732,444
759,traffic light,Green,0.6620,689,356,732,444
760,traffic light,Green,0.6710,689,356,732,444
761,traffic light,Green,0.6693,689,356,732,444
762,traffic light,Green,0.6667,689,356,732,444
763,traffic light,Green,0.6781,689,356,732,444
764,traffic light,Green,0.6812,689,356,732,445
765,traffic light,Green,0.6806,689,356,732,445
766,traffic light,Green,0.6823,689,356,732,445
767,traffic light,Green,0.6744,689,356,732,445
768,traffic light,Green,0.6670,689,356,732,445
769,traffic light,Green,0.6690,689,356,732,445
770,traffic light,Green,0.6723,689,356,732,445
771,traffic light,Green,0.6712,689,356,732,445
772,traffic light,Green,0.6813,689,356,732,445
773,traffic light,Green,0.6837,689,356,732,444
774,traffic light,Green,0.6878,689,356,732,444
775,traffic light,Green,0.6957,689,356,732,444
776,traffic light,Green,0.6884,689,356,732,445
777,traffic light,Green,0.6981,689,356,732,445
778,traffic light,Green,0.6952,689,356,732,445
779,traffic light,Green,0.6964,689,356,732,444
780,traffic light,Green,0.6976,689,356,732,444
781,traffic light,Green,0.6932,689,356,732,444
782,traffic light,Green,0.6956,689,356,732,444
783,traffic light,Green,0.6887,689,356,732,444
784,traffic light,Green,0.6861,689,356,732,444
785,traffic light,Green,0.6809,689,356,732,444
786,traffic light,Green,0.7052,689,356,732,444
787,traffic light,Green,0.7038,689,356,732,444
788,traffic light,Green,0.7159,689,356,731,444
789,traffic light,Green,0.6994,689,356,732,445
790,traffic light,Green,0.6905,689,356,732,445
791,traffic light,Green,0.6866,689,356,732,445
792,traffic light,Green,0.6807,689,356,732,445
793,traffic light,Green,0.6806,689,356,732,445
794,traffic light,Green,0.6813,689,356,732,445
795,traffic light,Green,0.6872,689,356,732,445
796,traffic light,Green,0.6864,689,356,732,445
797,traffic light,Green,0.6878,689,356,732,445
798,traffic light,Green,0.6889,689,356,732,445
799,traffic light,Green,0.6975,689,356,732,445
800,traffic light,Green,0.6928,689,356,732,445
801,traffic light,Green,0.6934,689,356,732,445
802,traffic light,Green,0.6930,689,356,732,446
803,traffic light,Green,0.7013,689,356,732,445
804,traffic light,Green,0.6965,689,356,732,445
805,traffic light,Green,0.7005,689,356,732,445
806,traffic light,Green,0.7099,689,356,732,445
807,traffic light,Green,0.7144,689,356,732,445
808,traffic light,Green,0.7165,689,356,732,445
809,traffic light,Green,0.7156,689,356,732,445
810,traffic light,Green,0.7139,689,356,732,445
811,traffic light,Green,0.7125,689,356,732,445
812,traffic light,Green,0.7119,689,356,732,445
813,traffic light,Green,0.7050,689,356,732,445
814,traffic light,Green,0.6960,689,356,732,446
815,traffic light,Green,0.6870,689,355,732,447
816,traffic light,Green,0.6849,689,355,732,447
817,traffic light,Green,0.6884,689,356,732,446
818,traffic light,Green,0.6926,689,356,732,446
819,traffic light,Green,0.6955,689,356,732,446
820,traffic light,Green,0.6894,689,356,732,446
821,traffic light,Green,0.6888,689,356,732,446
822,traffic light,Green,0.6909,689,356,732,446
823,traffic light,Green,0.6882,689,356,732,446
824,traffic light,Green,0.6902,689,356,732,446
825,traffic light,Green,0.6826,689,356,732,446
826,traffic light,Green,0.6802,689,356,732,446
827,traffic light,Green,0.6834,689,356,732,445
828,traffic light,Green,0.6906,689,356,732,445
829,traffic light,Green,0.6987,689,356,732,446
830,traffic light,Green,0.6989,689,356,732,446
831,traffic light,Green,0.7036,689,356,732,446
832,traffic light,Green,0.7010,689,355,732,446
833,traffic light,Green,0.7012,689,355,732,445
834,traffic light,Green,0.6968,689,355,732,445
835,traffic light,Green,0.6966,689,355,732,445
836,traffic light,Green,0.6987,689,355,732,445
837,traffic light,Green,0.6956,689,355,732,445
838,traffic light,Green,0.6906,689,356,732,445
839,traffic light,Green,0.6659,689,356,732,445
840,traffic light,Green,0.6668,689,356,732,445
841,traffic light,Green,0.6716,689,356,733,445
842,traffic light,Green,0.6836,689,356,732,445
843,traffic light,Green,0.6799,689,356,732,445
844,traffic light,Green,0.6787,689,356,732,445
845,traffic light,Green,0.6729,689,356,732,445
846,traffic light,Green,0.6817,689,356,733,445
847,traffic light,Green,0.6780,689,356,733,445
848,traffic light,Green,0.6738,689,356,733,446
849,traffic light,Green,0.6806,689,356,732,446
850,traffic light,Green,0.6488,689,356,732,447
851,traffic light,Green,0.6569,689,356,732,447
852,traffic light,Green,0.6506,689,356,732,447
853,traffic light,Green,0.6380,689,356,733,447
854,traffic light,Green,0.6368,689,357,732,447
855,traffic light,Green,0.6285,689,357,733,449
856,traffic light,Green,0.6420,690,356,733,450
857,traffic light,Green,0.6390,690,357,733,450
858,traffic light,Green,0.6633,690,357,732,449
859,traffic light,Green,0.6628,690,357,732,449
860,traffic light,Green,0.6604,690,357,732,449
861,traffic light,Green,0.6486,690,357,732,449
862,traffic light,Green,0.6516,690,357,732,450
863,traffic light,Green,0.6524,690,357,732,450
864,traffic light,Green,0.6366,690,357,732,449
865,traffic light,Green,0.6448,690,357,732,449
866,traffic light,Green,0.6477,690,357,732,449
867,traffic light,Green,0.6436,690,357,732,449
868,traffic light,Green,0.6553,690,357,732,449
869,traffic light,Green,0.6605,690,357,732,449
870,traffic light,Green,0.6590,690,357,732,450
871,traffic light,Green,0.6642,690,357,732,450
872,traffic light,Green,0.6726,689,357,732,450
873,traffic light,Green,0.6669,689,357,732,450
874,traffic light,Green,0.6715,689,357,732,451
875,traffic light,Green,0.6712,689,357,732,451
876,traffic light,Green,0.6753,689,357,732,450
877,traffic light,Green,0.6816,689,357,732,449
878,traffic light,Green,0.6856,689,357,732,449
879,traffic light,Green,0.6813,689,357,732,448
880,traffic light,Green,0.6800,689,357,732,449
881,traffic light,Green,0.6754,689,357,732,449
882,traffic light,Green,0.6741,689,357,732,449
883,traffic light,Green,0.6847,689,357,732,449
884,traffic light,Green,0.6764,689,357,732,449
885,traffic light,Green,0.6713,689,357,732,449
886,traffic light,Green,0.6796,689,357,732,449
887,traffic light,Green,0.6870,689,357,732,450
888,traffic light,Green,0.6920,689,357,732,451
889,traffic light,Green,0.6736,689,357,732,451
890,traffic light,Green,0.6795,689,358,732,451
891,traffic light,Green,0.6828,689,358,732,451
892,traffic light,Green,0.6835,690,359,732,450
893,traffic light,Green,0.6899,690,359,732,450
894,traffic light,Green,0.6923,690,359,732,451
895,traffic light,Green,0.6871,690,359,732,451
896,traffic light,Green,0.6963,689,359,733,451
897,traffic light,Green,0.6980,689,359,733,450
898,traffic light,Green,0.6925,689,358,732,450
899,traffic light,Green,0.6948,689,358,732,450
900,traffic light,Green,0.7107,689,356,733,450
901,traffic light,Green,0.7006,689,355,733,450
902,traffic light,Green,0.7001,689,355,733,449
903,traffic light,Green,0.6983,689,355,733,449
904,traffic light,Green,0.7080,689,355,733,450
905,traffic light,Green,0.7135,689,355,733,450
906,traffic light,Green,0.7137,689,355,733,450
907,traffic light,Green,0.7110,689,355,733,451
908,traffic light,Green,0.7137,689,355,733,451
909,traffic light,Green,0.7142,689,355,733,451
910,traffic light,Green,0.7160,689,355,733,451
911,traffic light,Green,0.7234,689,355,733,452
912,traffic light,Green,0.7151,689,355,733,452
913,traffic light,Green,0.7108,689,355,733,451
914,traffic light,Green,0.7233,689,355,733,451
915,traffic light,Green,0.7186,689,355,733,451
916,traffic light,Green,0.7210,689,356,733,451
917,traffic light,Green,0.7097,689,355,733,450
918,traffic light,Green,0.7234,689,355,733,451
919,traffic light,Green,0.7174,689,355,733,451
920,traffic light,Green,0.7127,689,355,733,450
921,traffic light,Green,0.7190,689,356,733,451
922,traffic light,Green,0.7230,688,356,733,451
923,traffic light,Green,0.7264,688,356,733,451
924,traffic light,Green,0.7228,688,356,733,452
925,traffic light,Green,0.7138,688,356,733,451
926,traffic light,Green,0.7021,688,356,733,451
927,traffic light,Green,0.6927,688,356,733,451
928,traffic light,Green,0.6971,688,356,733,450
929,traffic light,Green,0.7079,688,356,733,450
930,traffic light,Green,0.7148,688,356,733,450
931,traffic light,Green,0.7153,688,357,732,448
932,traffic light,Green,0.7018,688,358,732,448
933,traffic light,Green,0.6972,688,358,732,448
934,traffic light,Green,0.7052,688,358,732,448
935,traffic light,Green,0.7160,688,359,733,448
936,traffic light,Green,0.7236,688,359,733,448
937,traffic light,Green,0.7243,688,359,733,448
938,traffic light,Green,0.7150,689,359,733,448
939,traffic light,Green,0.7087,689,360,732,447
940,traffic light,Green,0.7098,689,360,732,447
941,traffic light,Green,0.6984,689,360,732,447
942,traffic light,Green,0.6995,689,360,732,447
943,traffic light,Green,0.7065,689,360,732,446
944,traffic light,Green,0.7012,689,360,732,447
945,traffic light,Green,0.7062,689,360,732,447
946,traffic light,Green,0.7061,689,360,733,447
947,traffic light,Green,0.7099,689,360,732,446
948,traffic light,Green,0.7132,689,360,732,447
949,traffic light,Green,0.7020,689,360,732,447
950,traffic light,Green,0.6690,689,360,733,449
951,traffic light,Green,0.6712,689,360,733,450
952,traffic light,Green,0.6697,689,360,733,450
953,traffic light,Green,0.6793,689,360,733,450
954,traffic light,Green,0.6756,689,360,733,449
955,traffic light,Green,0.6655,689,360,733,449
956,traffic light,Green,0.6696,689,360,733,449
957,traffic light,Green,0.6745,689,360,733,448
958,traffic light,Green,0.6914,689,360,733,447
959,traffic light,Green,0.6854,689,360,733,446
960,traffic light,Green,0.6850,689,360,733,447
961,traffic light,Green,0.6864,689,360,733,446
962,traffic light,Green,0.6851,689,360,733,445
963,traffic light,Green,0.6867,688,360,732,445
964,traffic light,Green,0.7059,688,360,732,446
965,traffic light,Green,0.7201,688,360,732,445
966,traffic light,Green,0.7234,688,361,732,445
967,traffic light,Green,0.7072,688,361,732,445
968,traffic light,Green,0.7036,688,360,732,446
969,traffic light,Green,0.7069,688,360,733,446
970,traffic light,Green,0.7126,688,360,732,447
971,traffic light,Green,0.7019,688,360,733,448
972,traffic light,Green,0.7005,688,360,733,447
973,traffic light,Green,0.7220,688,360,732,447
974,traffic light,Green,0.7198,689,360,732,447
975,traffic light,Green,0.7210,689,360,732,448
976,traffic light,Green,0.6938,689,360,732,448
977,traffic light,Green,0.6674,689,360,732,448
978,traffic light,Green,0.6827,689,360,732,449
979,traffic light,Green,0.6806,688,360,732,449
980,traffic light,Green,0.6815,688,360,732,448
981,traffic light,Green,0.6867,688,360,732,447
982,traffic light,Green,0.6892,688,360,732,447
983,traffic light,Green,0.6967,688,360,732,447
984,traffic light,Green,0.7019,688,360,732,447
985,traffic light,Green,0.6931,688,360,732,447
986,traffic light,Green,0.6958,688,360,732,448
987,traffic light,Green,0.6816,688,360,732,448
988,traffic light,Green,0.6982,688,360,732,448
